work_idx	cmd	local pid	queued	run_idx	status	worker	local start time	local end time	local elapsed time	remote start time	remote end time	remote elapsed time	user time	system time	max rss	shared	unshared	stack	minor faults	major faults	pid	io
999	mDiffFit  -s fit.000204.000207.txt p2mass-atlas-981105n-j2430244.fits p2mass-atlas-981105n-j2360021.fits diff.204.207.fits ../../data/data2/region.hdr  || echo err	21729	31.444	999	exit 0	huscs000-kabe-2011-06-05-21-41-34-9285	31.446086	34.793076	3.346990	32.193277	34.711513	2.51823592186	0.004000	0.008000	0	0	0	0	5898	0	21870	
1000	mDiffFit  -s fit.000215.000246.txt p2mass-atlas-981105n-j2360009.fits p2mass-atlas-981105n-j2350266.fits diff.215.246.fits ../../data/data2/region.hdr  || echo err	21770	31.444	1000	exit 0	huscs000-kabe-2011-06-05-21-41-29-9257	31.446086	34.319660	2.873574	32.361830	34.308205	1.94637513161	0.008000	0.004001	0	0	0	0	5899	0	21871	
1001	mDiffFit  -s fit.000204.000249.txt p2mass-atlas-981105n-j2430244.fits p2mass-atlas-981105n-j2360032.fits diff.204.249.fits ../../data/data2/region.hdr  || echo err	21732	31.444	1001	exit 0	huscs019-kabe-2011-06-05-21-41-34-11182	31.446086	34.526975	3.080889	32.190036	34.470836	2.28080010414	0.000000	0.004000	0	0	0	0	5899	0	21872	
1002	mDiffFit  -s fit.000204.000206.txt p2mass-atlas-981105n-j2430244.fits p2mass-atlas-981105n-j2440032.fits diff.204.206.fits ../../data/data2/region.hdr  || echo err	21728	31.444	1002	exit 0	huscs017-kabe-2011-06-05-21-41-34-6599	31.446086	35.290779	3.844693	32.367154	35.248789	2.88163495064	0.004000	0.008000	0	0	0	0	5903	0	21873	
1003	mDiffFit  -s fit.000189.000285.txt p2mass-atlas-981204n-j0350266.fits p2mass-atlas-981123n-j0710266.fits diff.189.285.fits ../../data/data2/region.hdr  || echo err	21672	31.445	1003	exit 0	huscs017-kabe-2011-06-05-21-41-29-6572	31.446086	35.819380	4.373294	32.183799	35.702355	3.51855611801	0.004000	0.000000	0	0	0	0	5904	0	21874	
1004	mDiffFit  -s fit.000194.000200.txt p2mass-atlas-981204n-j0340033.fits p2mass-atlas-981204n-j0340044.fits diff.194.200.fits ../../data/data2/region.hdr  || echo err	21692	31.445	1004	exit 0	huscs001-kabe-2011-06-05-21-41-34-31905	31.446086	34.879677	3.433591	34.355342	34.858031	0.502688884735	0.000000	0.008001	0	0	0	0	5902	0	21875	
1005	mDiffFit  -s fit.000211.000217.txt p2mass-atlas-981105n-j2450256.fits p2mass-atlas-981105n-j2440021.fits diff.211.217.fits ../../data/data2/region.hdr  || echo err	21758	31.445	1005	exit 0	huscs008-kabe-2011-06-05-21-41-29-30549	31.446086	35.290569	3.844483	34.329445	35.237715	0.908269882202	0.000000	0.004000	0	0	0	0	5909	0	21876	
1006	mDiffFit  -s fit.000196.000198.txt p2mass-atlas-981204n-j0330256.fits p2mass-atlas-981204n-j0340021.fits diff.196.198.fits ../../data/data2/region.hdr  || echo err	21696	31.445	1006	exit 0	huscs010-kabe-2011-06-05-21-41-39-25195	31.446086	35.837602	4.391516	34.417351	35.712963	1.29561209679	0.000000	0.008001	0	0	0	0	5901	0	21877	
1007	mDiffFit  -s fit.000202.000214.txt p2mass-atlas-981105n-j2460021.fits p2mass-atlas-981105n-j2450244.fits diff.202.214.fits ../../data/data2/region.hdr  || echo err	21713	31.445	1007	exit 0	huscs018-kabe-2011-06-05-21-41-29-2889	31.446086	34.827826	3.381740	34.366065	34.761723	0.395658016205	0.008000	0.008001	0	0	0	0	5900	0	21878	
1008	mDiffFit  -s fit.000211.000216.txt p2mass-atlas-981105n-j2450256.fits p2mass-atlas-981105n-j2450266.fits diff.211.216.fits ../../data/data2/region.hdr  || echo err	21757	31.445	1008	exit 0	huscs003-kabe-2011-06-05-21-41-34-14499	31.446086	35.289653	3.843567	32.368956	35.199560	2.83060407639	0.004000	0.008001	0	0	0	0	5909	0	21879	
1009	mDiffFit  -s fit.000193.000199.txt p2mass-atlas-981204n-j0330232.fits p2mass-atlas-981204n-j0330244.fits diff.193.199.fits ../../data/data2/region.hdr  || echo err	21688	31.445	1009	exit 0	huscs013-kabe-2011-06-05-21-41-29-4410	31.446086	35.288353	3.842267	34.399091	35.139170	0.740079164505	0.004001	0.008001	0	0	0	0	5901	0	21880	
1010	mDiffFit  -s fit.000222.000259.txt p2mass-atlas-981105n-j2300032.fits p2mass-atlas-981105n-j2290232.fits diff.222.259.fits ../../data/data2/region.hdr  || echo err	21881	31.578	1010	exit 0	huscs017-kabe-2011-04-11-00-17-13-15254	31.578890	35.526035	3.947145	34.378466	35.510772	1.13230586052	0.000000	0.004001	0	0	0	0	5912	0	21882	
1011	mDiffFit  -s fit.000223.000233.txt p2mass-atlas-981105n-j2310244.fits p2mass-atlas-981105n-j2300021.fits diff.223.233.fits ../../data/data2/region.hdr  || echo err	21883	31.786	1011	exit 0	huscs008-kabe-2011-06-05-21-41-34-30573	31.786450	35.016296	3.229846	34.408256	35.008555	0.600299119949	0.000000	0.008000	0	0	0	0	5904	0	21884	
1012	mDiffFit  -s fit.000227.000235.txt p2mass-atlas-981123n-j0720009.fits p2mass-atlas-001016n-j1030256.fits diff.227.235.fits ../../data/data2/region.hdr  || echo err	21913	33.583	1012	exit 0	huscs014-kabe-2011-06-05-21-41-29-26048	33.583739	35.289175	1.705436	34.445945	35.172302	0.726356983185	0.004001	0.004000	0	0	0	0	5899	0	21914	
1013	mDiffFit  -s fit.000225.000236.txt p2mass-atlas-981204n-j0430256.fits p2mass-atlas-981204n-j0420009.fits diff.225.236.fits ../../data/data2/region.hdr  || echo err	21900	33.583	1013	exit 0	huscs002-kabe-2011-06-05-21-41-34-26469	33.583739	35.431549	1.847810	34.352313	35.421176	1.06886315346	0.000000	0.008000	0	0	0	0	5912	0	21915	
1014	mDiffFit  -s fit.000227.000228.txt p2mass-atlas-981123n-j0720009.fits p2mass-atlas-981123n-j0720021.fits diff.227.228.fits ../../data/data2/region.hdr  || echo err	21909	33.607	1014	exit 0	huscs001-kabe-2011-06-05-21-41-29-31884	33.607573	35.524430	1.916857	34.507610	35.492057	0.984447002411	0.000000	0.004000	0	0	0	0	5901	0	21917	
1015	mDiffFit  -s fit.000224.000226.txt p2mass-atlas-001016n-j1030244.fits p2mass-atlas-001025n-j0740033.fits diff.224.226.fits ../../data/data2/region.hdr  || echo err	21893	33.607	1015	exit 0	huscs013-kabe-2011-06-05-21-41-29-4407	33.607573	35.339128	1.731555	34.602012	35.318038	0.716025829315	0.004000	0.008001	0	0	0	0	5902	0	21918	
1016	mDiffFit  -s fit.000224.000235.txt p2mass-atlas-001016n-j1030244.fits p2mass-atlas-001016n-j1030256.fits diff.224.235.fits ../../data/data2/region.hdr  || echo err	21895	33.607	1016	exit 0	huscs019-kabe-2011-04-11-00-17-13-19518	33.607573	35.776289	2.168716	34.710624	35.672295	0.961671113968	0.000000	0.008001	0	0	0	0	5916	0	21919	
1018	mDiffFit  -s fit.000224.000228.txt p2mass-atlas-001016n-j1030244.fits p2mass-atlas-981123n-j0720021.fits diff.224.228.fits ../../data/data2/region.hdr  || echo err	21894	33.607	1018	exit 0	huscs016-kabe-2011-06-05-21-41-29-23247	33.607573	35.674964	2.067391	34.564365	35.635411	1.07104587555	0.000000	0.008000	0	0	0	0	5912	0	21921	
1019	mDiffFit  -s fit.000223.000241.txt p2mass-atlas-981105n-j2310244.fits p2mass-atlas-981105n-j2320021.fits diff.223.241.fits ../../data/data2/region.hdr  || echo err	21888	33.612	1019	exit 0	huscs009-kabe-2011-04-11-00-17-13-2129	33.611999	35.524976	1.912977	34.578873	35.496407	0.917533874512	0.008000	0.004000	0	0	0	0	5925	0	21922	
1020	mDiffFit  -s fit.000227.000231.txt p2mass-atlas-981123n-j0720009.fits p2mass-atlas-001016n-j1030266.fits diff.227.231.fits ../../data/data2/region.hdr  || echo err	21911	33.612	1020	exit 0	huscs008-kabe-2011-06-05-21-41-34-30579	33.611999	35.525747	1.913748	34.503556	35.505949	1.00239300728	0.000000	0.004001	0	0	0	0	5898	0	21923	
1021	mDiffFit  -s fit.000225.000240.txt p2mass-atlas-981204n-j0430256.fits p2mass-atlas-981204n-j0420021.fits diff.225.240.fits ../../data/data2/region.hdr  || echo err	21901	33.613	1021	exit 0	huscs010-kabe-2011-04-11-00-17-13-30553	33.613437	35.818785	2.205348	34.524707	35.677211	1.15250396729	0.000000	0.008000	0	0	0	0	5916	0	21924	
1023	mDiffFit  -s fit.000223.000252.txt p2mass-atlas-981105n-j2310244.fits p2mass-atlas-981105n-j2310256.fits diff.223.252.fits ../../data/data2/region.hdr  || echo err	21892	33.615	1023	exit 0	huscs013-kabe-2011-06-05-21-41-29-4408	33.614942	35.409492	1.794550	34.582602	35.388827	0.806225061417	0.000000	0.004000	0	0	0	0	5909	0	21926	
1024	mDiffFit  -s fit.000225.000248.txt p2mass-atlas-981204n-j0430256.fits p2mass-atlas-981204n-j0430266.fits diff.225.248.fits ../../data/data2/region.hdr  || echo err	21903	33.615	1024	exit 0	huscs019-kabe-2011-06-05-21-41-34-11180	33.614942	35.742789	2.127847	34.721233	35.660003	0.938770055771	0.004000	0.004001	0	0	0	0	5905	0	21927	
1025	mDiffFit  -s fit.000224.000273.txt p2mass-atlas-001016n-j1030244.fits p2mass-atlas-001025n-j0740021.fits diff.224.273.fits ../../data/data2/region.hdr  || echo err	21897	33.617	1025	exit 0	huscs015-kabe-2011-06-05-21-41-29-23166	33.617424	35.743352	2.125928	34.571797	35.681716	1.1099190712	0.004001	0.008001	0	0	0	0	5906	0	21928	
1027	mDiffFit  -s fit.000226.000286.txt p2mass-atlas-001025n-j0740033.fits p2mass-atlas-001025n-j0730244.fits diff.226.286.fits ../../data/data2/region.hdr  || echo err	21908	33.617	1027	exit 0	huscs018-kabe-2011-06-05-21-41-34-2911	33.617424	35.569548	1.952124	34.533031	35.526898	0.99386715889	0.000000	0.008000	0	0	0	0	5903	0	21930	
1028	mDiffFit  -s fit.000225.000244.txt p2mass-atlas-981204n-j0430256.fits p2mass-atlas-981204n-j0440009.fits diff.225.244.fits ../../data/data2/region.hdr  || echo err	21902	33.619	1028	exit 0	huscs008-kabe-2011-04-11-00-17-13-21850	33.620169	34.975180	1.355011	34.584936	34.968539	0.38360285759	0.000000	0.004000	0	0	0	0	5921	0	21931	
1029	mDiffFit  -s fit.000228.000234.txt p2mass-atlas-981123n-j0720021.fits p2mass-atlas-971024n-j0080009.fits diff.228.234.fits ../../data/data2/region.hdr  || echo err	21933	33.710	1029	exit 0	huscs002-kabe-2011-06-05-21-41-29-26441	33.710279	35.570716	1.860437	34.743908	35.548051	0.804142951965	0.000000	0.004000	0	0	0	0	5905	0	21936	
1030	mDiffFit  -s fit.000227.000238.txt p2mass-atlas-981123n-j0720009.fits p2mass-atlas-971024n-j0080021.fits diff.227.238.fits ../../data/data2/region.hdr  || echo err	21932	33.710	1030	exit 0	huscs019-kabe-2011-06-05-21-41-29-11150	33.710279	35.744129	2.033850	34.725674	35.659980	0.934305906296	0.004000	0.004000	0	0	0	0	5909	0	21937	
1032	mDiffFit  -s fit.000228.000235.txt p2mass-atlas-981123n-j0720021.fits p2mass-atlas-001016n-j1030256.fits diff.228.235.fits ../../data/data2/region.hdr  || echo err	21934	33.759	1032	exit 0	huscs006-kabe-2011-06-05-21-41-29-8239	33.759217	35.300660	1.541443	34.654028	35.288604	0.634575843811	0.004000	0.004001	0	0	0	0	5909	0	21941	
1033	mDiffFit  -s fit.000232.000241.txt p2mass-atlas-981105n-j2320009.fits p2mass-atlas-981105n-j2320021.fits diff.232.241.fits ../../data/data2/region.hdr  || echo err	21959	34.353	1033	exit 0	huscs004-kabe-2011-06-05-21-41-34-14381	34.364163	35.525250	1.161087	34.703482	35.499901	0.796418905258	0.004000	0.008001	0	0	0	0	5905	0	21973	
1035	mDiffFit  -s fit.000230.000232.txt p2mass-atlas-981105n-j2310266.fits p2mass-atlas-981105n-j2320009.fits diff.230.232.fits ../../data/data2/region.hdr  || echo err	21948	34.353	1035	exit 0	huscs015-kabe-2011-06-05-21-41-29-23173	34.364163	35.818436	1.454273	34.746982	35.723768	0.976785898209	0.004000	0.008001	0	0	0	0	5907	0	21975	
1037	mDiffFit  -s fit.000231.000275.txt p2mass-atlas-001016n-j1030266.fits p2mass-atlas-981105n-j2290266.fits diff.231.275.fits ../../data/data2/region.hdr  || echo err	21955	34.372	1037	exit 0	huscs007-kabe-2011-04-11-00-17-13-633	34.391320	36.104887	1.713567	34.613454	36.096103	1.48264908791	0.004001	0.008001	0	0	0	0	5927	0	21978	
1039	mDiffFit  -s fit.000235.000281.txt p2mass-atlas-001016n-j1030256.fits p2mass-atlas-001025n-j0740009.fits diff.235.281.fits ../../data/data2/region.hdr  || echo err	21971	34.372	1039	exit 0	huscs008-kabe-2011-06-05-21-41-39-30586	34.391320	35.570234	1.178914	34.580489	35.547387	0.966897964478	0.004000	0.000000	0	0	0	0	5910	0	21980	
1040	mDiffFit  -s fit.000229.000230.txt p2mass-atlas-971024n-j0090266.fits p2mass-atlas-981105n-j2310266.fits diff.229.230.fits ../../data/data2/region.hdr  || echo err	21939	34.372	1040	exit 0	huscs014-kabe-2011-06-05-21-41-34-26058	34.391320	35.290982	0.899662	34.607985	35.254702	0.646717071533	0.000000	0.012000	0	0	0	0	5904	0	21981	
1041	mDiffFit  -s fit.000229.000236.txt p2mass-atlas-971024n-j0090266.fits p2mass-atlas-981204n-j0420009.fits diff.229.236.fits ../../data/data2/region.hdr  || echo err	21945	34.399	1041	exit 0	huscs004-kabe-2011-06-05-21-41-29-14369	34.471414	35.674780	1.203366	34.756876	35.623300	0.86642408371	0.000000	0.004001	0	0	0	0	5907	0	21988	
1042	mDiffFit  -s fit.000234.000239.txt p2mass-atlas-971024n-j0080009.fits p2mass-atlas-971024n-j0090256.fits diff.234.239.fits ../../data/data2/region.hdr  || echo err	21969	34.399	1042	exit 0	huscs005-kabe-2011-06-05-21-41-29-29563	34.471414	35.339629	0.868215	34.718785	35.324851	0.606065988541	0.004001	0.004000	0	0	0	0	5900	0	21994	
1044	mDiffFit  -s fit.000228.000238.txt p2mass-atlas-981123n-j0720021.fits p2mass-atlas-971024n-j0080021.fits diff.228.238.fits ../../data/data2/region.hdr  || echo err	21935	34.399	1044	exit 0	huscs014-kabe-2011-04-11-00-17-13-8417	34.471414	35.837245	1.365831	34.641172	35.759060	1.11788797379	0.000000	0.008001	0	0	0	0	5915	0	21996	
1045	mDiffFit  -s fit.000229.000250.txt p2mass-atlas-971024n-j0090266.fits p2mass-atlas-981105n-j2330266.fits diff.229.250.fits ../../data/data2/region.hdr  || echo err	21947	34.400	1045	exit 0	huscs016-kabe-2011-06-05-21-41-29-23248	34.471414	35.914976	1.443562	34.760378	35.790928	1.03055000305	0.000000	0.004000	0	0	0	0	5900	0	21997	
1046	mDiffFit  -s fit.000235.000273.txt p2mass-atlas-001016n-j1030256.fits p2mass-atlas-001025n-j0740021.fits diff.235.273.fits ../../data/data2/region.hdr  || echo err	21970	34.400	1046	exit 0	huscs018-kabe-2011-06-05-21-41-34-2909	34.471414	35.914083	1.442669	34.776564	35.727231	0.950666904449	0.004001	0.012001	0	0	0	0	5909	0	21998	
1047	mDiffFit  -s fit.000234.000238.txt p2mass-atlas-971024n-j0080009.fits p2mass-atlas-971024n-j0080021.fits diff.234.238.fits ../../data/data2/region.hdr  || echo err	21968	34.401	1047	exit 0	huscs001-kabe-2011-04-11-00-17-13-11925	34.471414	35.675147	1.203733	34.800875	35.661985	0.861109972	0.000000	0.012001	0	0	0	0	5913	0	21999	
1048	mDiffFit  -s fit.000232.000253.txt p2mass-atlas-981105n-j2320009.fits p2mass-atlas-981105n-j2330256.fits diff.232.253.fits ../../data/data2/region.hdr  || echo err	21963	34.401	1048	exit 0	huscs009-kabe-2011-06-05-21-41-29-3664	34.471414	35.743614	1.272200	34.800962	35.686299	0.885336875916	0.004000	0.004000	0	0	0	0	5900	0	22000	
1049	mDiffFit  -s fit.000233.000237.txt p2mass-atlas-981105n-j2300021.fits p2mass-atlas-981105n-j2300009.fits diff.233.237.fits ../../data/data2/region.hdr  || echo err	21964	34.401	1049	exit 0	huscs019-kabe-2011-06-05-21-41-29-11151	34.471414	35.674432	1.203018	34.778528	35.624375	0.845847129822	0.000000	0.012000	0	0	0	0	5899	0	22001	
1050	mDiffFit  -s fit.000231.000237.txt p2mass-atlas-001016n-j1030266.fits p2mass-atlas-981105n-j2300009.fits diff.231.237.fits ../../data/data2/region.hdr  || echo err	21954	34.401	1050	exit 0	huscs012-kabe-2011-06-05-21-41-34-18622	34.471414	35.932574	1.461160	34.790434	35.880447	1.09001302719	0.004000	0.012001	0	0	0	0	5897	0	22002	
1051	mDiffFit  -s fit.000232.000252.txt p2mass-atlas-981105n-j2320009.fits p2mass-atlas-981105n-j2310256.fits diff.232.252.fits ../../data/data2/region.hdr  || echo err	21962	34.401	1051	exit 0	huscs001-kabe-2011-06-05-21-41-34-31903	34.471414	35.741425	1.270011	34.765695	35.654797	0.889101982117	0.008000	0.004000	0	0	0	0	5901	0	22003	
1052	mDiffFit  -s fit.000230.000252.txt p2mass-atlas-981105n-j2310266.fits p2mass-atlas-981105n-j2310256.fits diff.230.252.fits ../../data/data2/region.hdr  || echo err	21952	34.500	1052	exit 0	huscs019-kabe-2011-06-05-21-41-29-11144	34.566220	35.742304	1.176084	34.792082	35.681289	0.88920712471	0.000000	0.008001	0	0	0	0	5907	0	22007	
1054	mDiffFit  -s fit.000232.000250.txt p2mass-atlas-981105n-j2320009.fits p2mass-atlas-981105n-j2330266.fits diff.232.250.fits ../../data/data2/region.hdr  || echo err	21960	34.500	1054	exit 0	huscs003-kabe-2011-06-05-21-41-34-14497	34.566220	35.933144	1.366924	34.811015	35.892146	1.08113098145	0.004000	0.000000	0	0	0	0	5903	0	22010	
1055	mDiffFit  -s fit.000229.000239.txt p2mass-atlas-971024n-j0090266.fits p2mass-atlas-971024n-j0090256.fits diff.229.239.fits ../../data/data2/region.hdr  || echo err	21946	34.500	1055	exit 0	huscs002-kabe-2011-06-05-21-41-34-26471	34.566220	35.673807	1.107587	34.798991	35.570915	0.771923780441	0.000000	0.012000	0	0	0	0	5908	0	22013	
1056	mDiffFit  -s fit.000233.000258.txt p2mass-atlas-981105n-j2300021.fits p2mass-atlas-981105n-j2290244.fits diff.233.258.fits ../../data/data2/region.hdr  || echo err	21966	34.500	1056	exit 0	huscs004-kabe-2011-06-05-21-41-29-14366	34.566220	35.569956	1.003736	34.806829	35.536592	0.729763031006	0.000000	0.008000	0	0	0	0	5908	0	22014	
1057	mDiffFit  -s fit.000230.000237.txt p2mass-atlas-981105n-j2310266.fits p2mass-atlas-981105n-j2300009.fits diff.230.237.fits ../../data/data2/region.hdr  || echo err	21950	34.500	1057	exit 0	huscs018-kabe-2011-06-05-21-41-34-2912	34.566220	35.674057	1.107837	34.820159	35.575584	0.755424976349	0.004001	0.000000	0	0	0	0	5894	0	22015	
1059	mDiffFit  -s fit.000233.000252.txt p2mass-atlas-981105n-j2300021.fits p2mass-atlas-981105n-j2310256.fits diff.233.252.fits ../../data/data2/region.hdr  || echo err	21965	34.501	1059	exit 0	huscs009-kabe-2011-06-05-21-41-29-3662	34.566220	36.178979	1.612759	34.816063	36.156970	1.34090685844	0.000000	0.004000	0	0	0	0	5901	0	22017	
1063	mDiffFit  -s fit.000236.000240.txt p2mass-atlas-981204n-j0420009.fits p2mass-atlas-981204n-j0420021.fits diff.236.240.fits ../../data/data2/region.hdr  || echo err	21977	34.523	1063	exit 0	huscs001-kabe-2011-06-05-21-41-34-31908	34.566220	35.817426	1.251206	34.816964	35.672433	0.855468988419	0.004000	0.004000	0	0	0	0	5905	0	22021	
1065	mDiffFit  -s fit.000236.000248.txt p2mass-atlas-981204n-j0420009.fits p2mass-atlas-981204n-j0430266.fits diff.236.248.fits ../../data/data2/region.hdr  || echo err	21983	34.523	1065	exit 0	huscs008-kabe-2011-06-05-21-41-34-30581	34.566220	35.932755	1.366535	34.960664	35.873243	0.912579059601	0.000000	0.004000	0	0	0	0	5904	0	22024	
1067	mDiffFit  -s fit.000237.000252.txt p2mass-atlas-981105n-j2300009.fits p2mass-atlas-981105n-j2310256.fits diff.237.252.fits ../../data/data2/region.hdr  || echo err	21986	34.523	1067	exit 0	huscs012-kabe-2011-06-05-21-41-34-18623	34.566220	36.275414	1.709194	35.718695	36.268845	0.550149917603	0.000000	0.012000	0	0	0	0	5903	0	22026	
1068	mDiffFit  -s fit.000237.000277.txt p2mass-atlas-981105n-j2300009.fits p2mass-atlas-981105n-j2290256.fits diff.237.277.fits ../../data/data2/region.hdr  || echo err	21990	34.523	1068	exit 0	huscs016-kabe-2011-06-05-21-41-34-23258	34.566220	36.154651	1.588431	35.714820	36.132350	0.417530059814	0.000000	0.012001	0	0	0	0	5907	0	22028	
1071	mDiffFit  -s fit.000241.000245.txt p2mass-atlas-981105n-j2320021.fits p2mass-atlas-981105n-j2330244.fits diff.241.245.fits ../../data/data2/region.hdr  || echo err	22004	34.606	1071	exit 0	huscs008-kabe-2011-06-05-21-41-34-30578	34.654037	36.194005	1.539968	35.818146	36.174074	0.355928182602	0.008000	0.004000	0	0	0	0	5902	0	22037	
1073	mDiffFit  -s fit.000241.000253.txt p2mass-atlas-981105n-j2320021.fits p2mass-atlas-981105n-j2330256.fits diff.241.253.fits ../../data/data2/region.hdr  || echo err	22006	34.606	1073	exit 0	huscs003-kabe-2011-06-05-21-41-39-14504	34.654037	36.371111	1.717074	35.570563	36.360170	0.789607048035	0.000000	0.004001	0	0	0	0	5905	0	22039	
1075	mDiffFit  -s fit.000242.000246.txt p2mass-atlas-981105n-j2340009.fits p2mass-atlas-981105n-j2350266.fits diff.242.246.fits ../../data/data2/region.hdr  || echo err	22011	34.606	1075	exit 0	huscs010-kabe-2011-06-05-21-41-34-25186	34.654037	35.933313	1.279276	35.654541	35.919088	0.264547109604	0.000000	0.008000	0	0	0	0	5907	0	22041	
1076	mDiffFit  -s fit.000241.000252.txt p2mass-atlas-981105n-j2320021.fits p2mass-atlas-981105n-j2310256.fits diff.241.252.fits ../../data/data2/region.hdr  || echo err	22005	34.606	1076	exit 0	huscs004-kabe-2011-06-05-21-41-34-14375	34.654037	36.124478	1.470441	35.646236	36.102925	0.45668888092	0.004000	0.004001	0	0	0	0	5904	0	22042	
1083	mDiffFit  -s fit.000243.000251.txt p2mass-atlas-981105n-j2340032.fits p2mass-atlas-981105n-j2340021.fits diff.243.251.fits ../../data/data2/region.hdr  || echo err	22044	34.946	1083	exit 0	huscs004-kabe-2011-06-05-21-41-34-14377	34.946023	35.959369	1.013346	35.671278	35.942377	0.271099090576	0.004000	0.008000	0	0	0	0	5903	0	22089	
1090	mDiffFit  -s fit.000262.000263.txt p2mass-atlas-981105n-j2150244.fits p2mass-atlas-981105n-j2080021.fits diff.262.263.fits ../../data/data2/region.hdr  || echo err	22095	35.479	1090	exit 0	huscs006-kabe-2011-06-05-21-41-34-8249	35.501486	36.299338	0.797852	35.815610	36.282805	0.467195034027	0.004000	0.008000	0	0	0	0	5901	0	22135	
