work_idx	cmd	pid	dirs	time_req	run_idx	result	man_name	time_start	time_end	time_since_start	worker_time_start	worker_time_end	worker_time	utime	stime	maxrss	ixrss	idrss	isrss	minflt	majflt	io	io_filename
844	mDiffFit  -s fit.000173.000177.txt p2mass-atlas-001016n-j0910232.fits p2mass-atlas-001016n-j0910244.fits diff.173.177.fits ../../data/data2/region.hdr  || echo err	32021	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.051	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.052	23.762	1.710	22.057	23.745	1.688	0.012	0.004	0	0	0	0	5902	0		-
845	mDiffFit  -s fit.000173.000174.txt p2mass-atlas-001016n-j0910232.fits p2mass-atlas-981123n-j0710244.fits diff.173.174.fits ../../data/data2/region.hdr  || echo err	32019	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.056	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.058	23.005	0.947	22.061	22.997	0.936	0.000	0.008	0	0	0	0	5906	0		-
846	mDiffFit  -s fit.000173.000182.txt p2mass-atlas-001016n-j0910232.fits p2mass-atlas-981123n-j0710232.fits diff.173.182.fits ../../data/data2/region.hdr  || echo err	32022	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.059	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.059	25.896	3.837	22.063	25.467	3.405	0.004	0.000	0	0	0	0	5903	0		-
847	mDiffFit  -s fit.000173.000183.txt p2mass-atlas-001016n-j0910232.fits p2mass-atlas-001016n-j0980033.fits diff.173.183.fits ../../data/data2/region.hdr  || echo err	32023	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.074	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.075	23.711	1.636	22.086	23.701	1.614	0.000	0.004	0	0	0	0	5913	0		-
848	mDiffFit  -s fit.000174.000177.txt p2mass-atlas-981123n-j0710244.fits p2mass-atlas-001016n-j0910244.fits diff.174.177.fits ../../data/data2/region.hdr  || echo err	32024	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.074	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.075	25.997	3.922	22.087	25.672	3.585	0.000	0.008	0	0	0	0	5913	0		-
849	mDiffFit  -s fit.000174.000179.txt p2mass-atlas-981123n-j0710244.fits p2mass-atlas-001016n-j0910256.fits diff.174.179.fits ../../data/data2/region.hdr  || echo err	32025	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.080	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.084	23.758	1.673	22.090	23.742	1.652	0.004	0.004	0	0	0	0	5992	0		-
850	mDiffFit  -s fit.000174.000181.txt p2mass-atlas-981123n-j0710244.fits p2mass-atlas-981204n-j0350232.fits diff.174.181.fits ../../data/data2/region.hdr  || echo err	32027	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.080	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.084	23.736	1.652	22.091	23.726	1.635	0.000	0.008	0	0	0	0	5928	0		-
851	mDiffFit  -s fit.000174.000180.txt p2mass-atlas-981123n-j0710244.fits p2mass-atlas-981123n-j0710256.fits diff.174.180.fits ../../data/data2/region.hdr  || echo err	32026	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.081	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.084	23.729	1.645	22.091	23.719	1.628	0.004	0.008	0	0	0	0	5928	0		-
852	mDiffFit  -s fit.000174.000182.txt p2mass-atlas-981123n-j0710244.fits p2mass-atlas-981123n-j0710232.fits diff.174.182.fits ../../data/data2/region.hdr  || echo err	32028	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.087	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.091	23.621	1.529	22.094	23.600	1.505	0.004	0.000	0	0	0	0	5921	0		-
853	mDiffFit  -s fit.000174.000184.txt p2mass-atlas-981123n-j0710244.fits p2mass-atlas-981204n-j0350244.fits diff.174.184.fits ../../data/data2/region.hdr  || echo err	32029	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.087	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.091	25.977	3.886	22.095	25.671	3.575	0.004	0.004	0	0	0	0	5916	0		-
854	mDiffFit  -s fit.000174.000197.txt p2mass-atlas-981123n-j0710244.fits p2mass-atlas-981204n-j0350256.fits diff.174.197.fits ../../data/data2/region.hdr  || echo err	32030	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.111	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.111	23.538	1.427	22.115	23.521	1.406	0.000	0.012	0	0	0	0	5925	0		-
855	mDiffFit  -s fit.000175.000176.txt p2mass-atlas-971021n-j0380033.fits p2mass-atlas-001016n-j0980044.fits diff.175.176.fits ../../data/data2/region.hdr  || echo err	32031	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.117	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.123	23.506	1.382	22.127	23.492	1.365	0.004	0.008	0	0	0	0	5914	0		-
856	mDiffFit  -s fit.000175.000178.txt p2mass-atlas-971021n-j0380033.fits p2mass-atlas-001016n-j0980021.fits diff.175.178.fits ../../data/data2/region.hdr  || echo err	32032	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.133	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.139	23.732	1.594	22.143	23.723	1.580	0.008	0.000	0	0	0	0	5919	0		-
857	mDiffFit  -s fit.000175.000183.txt p2mass-atlas-971021n-j0380033.fits p2mass-atlas-001016n-j0980033.fits diff.175.183.fits ../../data/data2/region.hdr  || echo err	32033	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.147	0	exit 0	huscs006-kabe-2011-06-06-18-57-17-22542	22.151	25.929	3.778	22.156	25.470	3.314	0.008	0.004	0	0	0	0	5920	0		-
858	mDiffFit  -s fit.000176.000183.txt p2mass-atlas-001016n-j0980044.fits p2mass-atlas-001016n-j0980033.fits diff.176.183.fits ../../data/data2/region.hdr  || echo err	32034	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.167	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.169	22.571	0.403	22.175	22.540	0.365	0.004	0.008	0	0	0	0	5928	0		-
859	mDiffFit  -s fit.000177.000178.txt p2mass-atlas-001016n-j0910244.fits p2mass-atlas-001016n-j0980021.fits diff.177.178.fits ../../data/data2/region.hdr  || echo err	32035	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.167	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.169	23.158	0.989	22.176	23.141	0.965	0.000	0.004	0	0	0	0	5920	0		-
860	mDiffFit  -s fit.000177.000179.txt p2mass-atlas-001016n-j0910244.fits p2mass-atlas-001016n-j0910256.fits diff.177.179.fits ../../data/data2/region.hdr  || echo err	32036	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.180	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.184	23.172	0.988	22.189	23.157	0.968	0.004	0.008	0	0	0	0	5927	0		-
861	mDiffFit  -s fit.000177.000182.txt p2mass-atlas-001016n-j0910244.fits p2mass-atlas-981123n-j0710232.fits diff.177.182.fits ../../data/data2/region.hdr  || echo err	32038	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.193	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.195	23.239	1.045	22.200	23.232	1.032	0.000	0.008	0	0	0	0	5915	0		-
862	mDiffFit  -s fit.000177.000180.txt p2mass-atlas-001016n-j0910244.fits p2mass-atlas-981123n-j0710256.fits diff.177.180.fits ../../data/data2/region.hdr  || echo err	32037	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.194	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.195	23.113	0.918	22.201	23.096	0.895	0.000	0.004	0	0	0	0	5915	0		-
863	mDiffFit  -s fit.000179.000287.txt p2mass-atlas-001016n-j0910256.fits p2mass-atlas-001016n-j0910266.fits diff.179.287.fits ../../data/data2/region.hdr  || echo err	32043	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.309	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.309	23.183	0.874	22.324	23.175	0.850	0.000	0.012	0	0	0	0	5911	0		-
864	mDiffFit  -s fit.000178.000179.txt p2mass-atlas-001016n-j0980021.fits p2mass-atlas-001016n-j0910256.fits diff.178.179.fits ../../data/data2/region.hdr  || echo err	32040	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.309	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.309	23.317	1.008	22.325	23.303	0.978	0.008	0.008	0	0	0	0	5913	0		-
865	mDiffFit  -s fit.000180.000197.txt p2mass-atlas-981123n-j0710256.fits p2mass-atlas-981204n-j0350256.fits diff.180.197.fits ../../data/data2/region.hdr  || echo err	32046	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.311	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.317	23.676	1.358	22.326	23.670	1.344	0.004	0.004	0	0	0	0	5914	0		-
866	mDiffFit  -s fit.000180.000287.txt p2mass-atlas-981123n-j0710256.fits p2mass-atlas-001016n-j0910266.fits diff.180.287.fits ../../data/data2/region.hdr  || echo err	32047	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.312	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.317	23.163	0.846	22.327	23.144	0.817	0.004	0.008	0	0	0	0	5916	0		-
867	mDiffFit  -s fit.000180.000189.txt p2mass-atlas-981123n-j0710256.fits p2mass-atlas-981204n-j0350266.fits diff.180.189.fits ../../data/data2/region.hdr  || echo err	32045	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.320	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.329	23.118	0.790	22.335	23.096	0.760	0.000	0.008	0	0	0	0	5914	0		-
868	mDiffFit  -s fit.000181.000182.txt p2mass-atlas-981204n-j0350232.fits p2mass-atlas-981123n-j0710232.fits diff.181.182.fits ../../data/data2/region.hdr  || echo err	32048	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.321	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.329	23.821	1.493	22.336	23.812	1.476	0.000	0.008	0	0	0	0	5912	0		-
869	mDiffFit  -s fit.000178.000183.txt p2mass-atlas-001016n-j0980021.fits p2mass-atlas-001016n-j0980033.fits diff.178.183.fits ../../data/data2/region.hdr  || echo err	32041	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.323	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.329	23.230	0.901	22.337	23.223	0.886	0.004	0.008	0	0	0	0	5908	0		-
870	mDiffFit  -s fit.000179.000180.txt p2mass-atlas-001016n-j0910256.fits p2mass-atlas-981123n-j0710256.fits diff.179.180.fits ../../data/data2/region.hdr  || echo err	32042	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.323	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.329	23.824	1.496	22.337	23.812	1.475	0.004	0.012	0	0	0	0	5907	0		-
871	mDiffFit  -s fit.000177.000183.txt p2mass-atlas-001016n-j0910244.fits p2mass-atlas-001016n-j0980033.fits diff.177.183.fits ../../data/data2/region.hdr  || echo err	32039	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.324	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.329	23.198	0.870	22.338	23.185	0.847	0.000	0.004	0	0	0	0	5904	0		-
872	mDiffFit  -s fit.000181.000184.txt p2mass-atlas-981204n-j0350232.fits p2mass-atlas-981204n-j0350244.fits diff.181.184.fits ../../data/data2/region.hdr  || echo err	32049	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.324	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.329	22.770	0.441	22.339	22.762	0.424	0.004	0.012	0	0	0	0	5906	0		-
873	mDiffFit  -s fit.000180.000184.txt p2mass-atlas-981123n-j0710256.fits p2mass-atlas-981204n-j0350244.fits diff.180.184.fits ../../data/data2/region.hdr  || echo err	32044	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.324	0	exit 0	huscs007-kabe-2011-06-06-18-57-17-11942	22.329	22.785	0.456	22.341	22.772	0.431	0.000	0.004	0	0	0	0	5905	0		-
874	mDiffFit  -s fit.000181.000194.txt p2mass-atlas-981204n-j0350232.fits p2mass-atlas-981204n-j0340033.fits diff.181.194.fits ../../data/data2/region.hdr  || echo err	32050	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.331	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.334	23.564	1.230	22.339	23.556	1.218	0.004	0.000	0	0	0	0	5905	0		-
875	mDiffFit  -s fit.000181.000200.txt p2mass-atlas-981204n-j0350232.fits p2mass-atlas-981204n-j0340044.fits diff.181.200.fits ../../data/data2/region.hdr  || echo err	32051	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.346	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.352	22.963	0.611	22.356	22.955	0.599	0.000	0.008	0	0	0	0	5910	0		-
876	mDiffFit  -s fit.000182.000184.txt p2mass-atlas-981123n-j0710232.fits p2mass-atlas-981204n-j0350244.fits diff.182.184.fits ../../data/data2/region.hdr  || echo err	32052	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.354	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.363	23.167	0.804	22.367	23.146	0.779	0.008	0.000	0	0	0	0	5906	0		-
877	mDiffFit  -s fit.000184.000194.txt p2mass-atlas-981204n-j0350244.fits p2mass-atlas-981204n-j0340033.fits diff.184.194.fits ../../data/data2/region.hdr  || echo err	32053	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.443	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.445	23.684	1.239	22.449	23.676	1.227	0.000	0.012	0	0	0	0	5909	0		-
878	mDiffFit  -s fit.000184.000197.txt p2mass-atlas-981204n-j0350244.fits p2mass-atlas-981204n-j0350256.fits diff.184.197.fits ../../data/data2/region.hdr  || echo err	32054	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.451	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.459	23.844	1.385	22.463	23.836	1.373	0.004	0.004	0	0	0	0	5906	0		-
879	mDiffFit  -s fit.000184.000198.txt p2mass-atlas-981204n-j0350244.fits p2mass-atlas-981204n-j0340021.fits diff.184.198.fits ../../data/data2/region.hdr  || echo err	32055	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.471	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.472	23.385	0.913	22.477	23.379	0.902	0.004	0.012	0	0	0	0	5906	0		-
880	mDiffFit  -s fit.000185.000186.txt p2mass-atlas-981105n-j2070266.fits p2mass-atlas-981204n-j0330266.fits diff.185.186.fits ../../data/data2/region.hdr  || echo err	32056	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.505	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.508	23.579	1.070	22.514	23.569	1.056	0.000	0.004	0	0	0	0	1585	0	err 	-
881	mDiffFit  -s fit.000185.000188.txt p2mass-atlas-981105n-j2070266.fits p2mass-atlas-981105n-j2070256.fits diff.185.188.fits ../../data/data2/region.hdr  || echo err	32057	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.506	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.508	24.160	1.651	22.514	24.152	1.638	0.008	0.004	0	0	0	0	6037	0		-
882	mDiffFit  -s fit.000185.000191.txt p2mass-atlas-981105n-j2070266.fits p2mass-atlas-981204n-j0320009.fits diff.185.191.fits ../../data/data2/region.hdr  || echo err	32058	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.506	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.508	23.942	1.434	22.516	23.935	1.419	0.000	0.008	0	0	0	0	5935	0		-
883	mDiffFit  -s fit.000185.000192.txt p2mass-atlas-981105n-j2070266.fits p2mass-atlas-981105n-j2080009.fits diff.185.192.fits ../../data/data2/region.hdr  || echo err	32059	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.511	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.514	24.106	1.592	22.518	24.096	1.578	0.004	0.004	0	0	0	0	5936	0		-
884	mDiffFit  -s fit.000186.000187.txt p2mass-atlas-981204n-j0330266.fits p2mass-atlas-981204n-j0340009.fits diff.186.187.fits ../../data/data2/region.hdr  || echo err	32060	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.515	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.518	24.723	2.205	22.523	24.712	2.190	0.000	0.008	0	0	0	0	5933	0		-
885	mDiffFit  -s fit.000186.000190.txt p2mass-atlas-981204n-j0330266.fits p2mass-atlas-981105n-j2150266.fits diff.186.190.fits ../../data/data2/region.hdr  || echo err	32061	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.524	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.525	24.620	2.095	22.535	24.614	2.079	0.000	0.008	0	0	0	0	5925	0		-
886	mDiffFit  -s fit.000186.000191.txt p2mass-atlas-981204n-j0330266.fits p2mass-atlas-981204n-j0320009.fits diff.186.191.fits ../../data/data2/region.hdr  || echo err	32062	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.527	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.529	24.683	2.154	22.536	24.677	2.141	0.000	0.008	0	0	0	0	5925	0		-
887	mDiffFit  -s fit.000186.000196.txt p2mass-atlas-981204n-j0330266.fits p2mass-atlas-981204n-j0330256.fits diff.186.196.fits ../../data/data2/region.hdr  || echo err	32064	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.549	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.551	23.967	1.416	22.559	23.956	1.397	0.004	0.008	0	0	0	0	5925	0		-
888	mDiffFit  -s fit.000186.000192.txt p2mass-atlas-981204n-j0330266.fits p2mass-atlas-981105n-j2080009.fits diff.186.192.fits ../../data/data2/region.hdr  || echo err	32063	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.556	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.557	26.107	3.551	22.561	25.755	3.194	0.004	0.008	0	0	0	0	5917	0		-
889	mDiffFit  -s fit.000187.000189.txt p2mass-atlas-981204n-j0340009.fits p2mass-atlas-981204n-j0350266.fits diff.187.189.fits ../../data/data2/region.hdr  || echo err	32065	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.561	0	exit 0	huscs003-kabe-2011-06-06-18-57-17-28736	22.562	24.760	2.198	22.567	24.754	2.187	0.004	0.004	0	0	0	0	5919	0		-
890	mDiffFit  -s fit.000187.000190.txt p2mass-atlas-981204n-j0340009.fits p2mass-atlas-981105n-j2150266.fits diff.187.190.fits ../../data/data2/region.hdr  || echo err	32066	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.566	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.569	27.045	4.476	22.579	27.040	4.461	0.000	0.008	0	0	0	0	5910	0		-
891	mDiffFit  -s fit.000187.000192.txt p2mass-atlas-981204n-j0340009.fits p2mass-atlas-981105n-j2080009.fits diff.187.192.fits ../../data/data2/region.hdr  || echo err	32067	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.583	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.586	24.155	1.569	22.592	24.148	1.556	0.000	0.024	0	0	0	0	5904	0		-
892	mDiffFit  -s fit.000187.000196.txt p2mass-atlas-981204n-j0340009.fits p2mass-atlas-981204n-j0330256.fits diff.187.196.fits ../../data/data2/region.hdr  || echo err	32068	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.588	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.589	24.003	1.414	22.594	23.996	1.402	0.000	0.008	0	0	0	0	5903	0		-
893	mDiffFit  -s fit.000187.000197.txt p2mass-atlas-981204n-j0340009.fits p2mass-atlas-981204n-j0350256.fits diff.187.197.fits ../../data/data2/region.hdr  || echo err	32069	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.600	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.601	23.971	1.370	22.613	23.961	1.348	0.004	0.008	0	0	0	0	5903	0		-
894	mDiffFit  -s fit.000188.000192.txt p2mass-atlas-981105n-j2070256.fits p2mass-atlas-981105n-j2080009.fits diff.188.192.fits ../../data/data2/region.hdr  || echo err	32072	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.606	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.610	24.126	1.516	22.615	24.116	1.501	0.004	0.004	0	0	0	0	5907	0		-
895	mDiffFit  -s fit.000188.000267.txt p2mass-atlas-981105n-j2070256.fits p2mass-atlas-981105n-j2070244.fits diff.188.267.fits ../../data/data2/region.hdr  || echo err	32074	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.607	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.610	23.959	1.349	22.616	23.953	1.337	0.008	0.004	0	0	0	0	5905	0		-
896	mDiffFit  -s fit.000187.000269.txt p2mass-atlas-981204n-j0340009.fits p2mass-atlas-981105n-j2160009.fits diff.187.269.fits ../../data/data2/region.hdr  || echo err	32071	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.607	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.610	24.079	1.469	22.616	24.070	1.453	0.000	0.016	0	0	0	0	5903	0		-
897	mDiffFit  -s fit.000187.000198.txt p2mass-atlas-981204n-j0340009.fits p2mass-atlas-981204n-j0340021.fits diff.187.198.fits ../../data/data2/region.hdr  || echo err	32070	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.612	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.621	24.189	1.567	22.626	24.178	1.551	0.000	0.008	0	0	0	0	5902	0		-
898	mDiffFit  -s fit.000188.000263.txt p2mass-atlas-981105n-j2070256.fits p2mass-atlas-981105n-j2080021.fits diff.188.263.fits ../../data/data2/region.hdr  || echo err	32073	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.613	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.621	24.122	1.501	22.628	24.114	1.487	0.004	0.008	0	0	0	0	5928	0		-
899	mDiffFit  -s fit.000189.000190.txt p2mass-atlas-981204n-j0350266.fits p2mass-atlas-981105n-j2150266.fits diff.189.190.fits ../../data/data2/region.hdr  || echo err	32075	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.625	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.631	23.469	0.838	22.645	23.463	0.818	0.000	0.008	0	0	0	0	5923	0		-
900	mDiffFit  -s fit.000189.000269.txt p2mass-atlas-981204n-j0350266.fits p2mass-atlas-981105n-j2160009.fits diff.189.269.fits ../../data/data2/region.hdr  || echo err	32077	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.633	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.641	28.650	6.009	22.647	28.644	5.998	0.000	0.012	0	0	0	0	5919	0		-
901	mDiffFit  -s fit.000189.000197.txt p2mass-atlas-981204n-j0350266.fits p2mass-atlas-981204n-j0350256.fits diff.189.197.fits ../../data/data2/region.hdr  || echo err	32076	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.634	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.641	23.999	1.358	22.648	23.993	1.345	0.000	0.012	0	0	0	0	5921	0		-
902	mDiffFit  -s fit.000189.000296.txt p2mass-atlas-981204n-j0350266.fits p2mass-atlas-981105n-j2170266.fits diff.189.296.fits ../../data/data2/region.hdr  || echo err	32078	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.653	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.659	23.767	1.108	22.664	23.760	1.096	0.000	0.008	0	0	0	0	5916	0		-
903	mDiffFit  -s fit.000190.000192.txt p2mass-atlas-981105n-j2150266.fits p2mass-atlas-981105n-j2080009.fits diff.190.192.fits ../../data/data2/region.hdr  || echo err	32079	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.663	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.664	24.222	1.558	22.669	24.210	1.540	0.008	0.004	0	0	0	0	5920	0		-
904	mDiffFit  -s fit.000190.000260.txt p2mass-atlas-981105n-j2150266.fits p2mass-atlas-981105n-j2150256.fits diff.190.260.fits ../../data/data2/region.hdr  || echo err	32080	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.675	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.682	24.115	1.433	22.691	24.102	1.411	0.000	0.004	0	0	0	0	5918	0		-
905	mDiffFit  -s fit.000190.000269.txt p2mass-atlas-981105n-j2150266.fits p2mass-atlas-981105n-j2160009.fits diff.190.269.fits ../../data/data2/region.hdr  || echo err	32081	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	22.697	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25620	22.697	24.119	1.422	22.703	24.105	1.402	0.000	0.004	0	0	0	0	5914	0		-
